Test Suite,Change Request,Stage,Status,Launch Time,Execution Time,Size,Shard_number,Run_number,Language
4121,24,post,PASSED,1:01:04:19,118,SMALL,0,0,SH
4122,24,post,PASSED,1:01:04:19,102,SMALL,0,0,SH
4123,24,post,PASSED,1:01:04:19,438,SMALL,0,0,SH
4124,14,post,PASSED,1:01:04:19,2031,SMALL,0,0,JAVA
4125,14,post,PASSED,1:01:04:19,618,SMALL,0,0,CC
4126,14,post,PASSED,1:01:04:19,1742,SMALL,0,0,JAVA
4127,14,post,PASSED,1:01:04:19,2271,MEDIUM,0,0,JAVA
4128,24,post,PASSED,1:01:04:19,619,SMALL,0,0,SH
4129,24,post,PASSED,1:01:04:19,101,SMALL,0,0,SH
4130,24,post,PASSED,1:01:04:19,260,SMALL,0,0,SH
4131,24,post,PASSED,1:01:04:19,96,SMALL,0,0,SH
4132,24,post,PASSED,1:01:04:19,103,SMALL,0,0,SH
4133,24,post,PASSED,1:01:04:19,552,SMALL,0,0,SH
4134,24,post,PASSED,1:01:04:19,118,SMALL,0,0,SH
4135,11,post,PASSED,1:01:04:19,2590,LARGE,0,0,CC
4136,11,post,PASSED,1:01:04:19,80897,MEDIUM,0,0,CC
4137,14,post,PASSED,1:01:04:19,4936,SMALL,0,0,JAVA
4138,24,post,PASSED,1:01:04:19,103,SMALL,0,0,SH
4139,14,post,PASSED,1:01:04:19,2295,SMALL,0,0,JAVA
4140,14,post,PASSED,1:01:04:19,1961,SMALL,0,0,JAVA
4141,24,post,PASSED,1:01:04:19,153,SMALL,0,0,SH
4142,14,post,PASSED,1:01:04:20,1124,SMALL,0,0,CC
4143,28,post,PASSED,1:01:04:20,44494,MEDIUM,0,0,CC
4144,14,post,PASSED,1:01:04:20,6046,SMALL,0,0,CC
4145,15,post,PASSED,1:01:04:20,149,SMALL,0,0,CC
4146,14,post,PASSED,1:01:04:20,5060,MEDIUM,0,0,JAVA
4147,13,post,PASSED,1:01:04:20,2939,MEDIUM,0,10,CC
4148,11,post,PASSED,1:01:04:20,45377,LARGE,7,0,CC
4149,11,post,PASSED,1:01:04:20,55183,LARGE,8,0,CC
4150,11,post,PASSED,1:01:04:20,15423,MEDIUM,0,0,CC
4151,11,post,PASSED,1:01:04:20,133404,LARGE,9,0,CC
4152,11,post,PASSED,1:01:04:20,20241,LARGE,5,0,CC
4153,11,post,PASSED,1:01:04:20,3083,MEDIUM,0,0,CC
4154,14,post,PASSED,1:01:04:20,2346,SMALL,0,0,JAVA
4155,13,post,PASSED,1:01:04:20,2879,MEDIUM,0,9,CC
4156,14,post,PASSED,1:01:04:20,953,SMALL,0,0,JAVA
4157,15,post,PASSED,1:01:04:20,543,SMALL,0,0,CC
4158,15,post,PASSED,1:01:04:20,10319,MEDIUM,0,0,CC
4159,14,post,PASSED,1:01:04:20,5231,MEDIUM,0,0,JAVA
4160,14,post,PASSED,1:01:04:20,1574,SMALL,0,0,JAVA
4161,14,post,PASSED,1:01:04:20,1464,MEDIUM,0,0,JAVA
4162,26,post,PASSED,1:01:04:20,906,SMALL,0,0,CC
4163,26,post,PASSED,1:01:04:20,1032,SMALL,0,0,CC
4164,13,post,PASSED,1:01:04:20,2868,MEDIUM,0,1,CC
4165,14,post,PASSED,1:01:04:20,3978,SMALL,0,0,JAVA
4166,14,post,PASSED,1:01:04:20,1940,SMALL,0,0,JAVA
4167,14,post,PASSED,1:01:04:20,1164,SMALL,0,0,JAVA
4168,11,post,PASSED,1:01:04:20,146912,LARGE,1,0,CC
4169,11,post,PASSED,1:01:04:20,54087,LARGE,2,0,CC
4170,11,post,PASSED,1:01:04:20,38451,LARGE,3,0,CC
4171,11,post,PASSED,1:01:04:20,45194,LARGE,4,0,CC
4172,11,post,PASSED,1:01:04:20,50621,LARGE,6,0,CC
4173,24,post,PASSED,1:01:04:20,87,SMALL,0,0,CC
4174,13,post,PASSED,1:01:04:20,3337,MEDIUM,0,2,CC
4175,13,post,PASSED,1:01:04:20,3653,MEDIUM,0,3,CC
4176,13,post,PASSED,1:01:04:20,4212,MEDIUM,0,4,CC
4177,13,post,PASSED,1:01:04:20,3994,MEDIUM,0,5,CC
4178,13,post,PASSED,1:01:04:20,2779,MEDIUM,0,6,CC
4179,13,post,PASSED,1:01:04:20,2731,MEDIUM,0,7,CC
4180,13,post,PASSED,1:01:04:20,2726,MEDIUM,0,8,CC
4181,11,post,PASSED,1:01:04:21,26838,SMALL,0,0,CC
4182,13,post,PASSED,1:01:04:21,61092,MEDIUM,0,7,PY
4183,13,post,PASSED,1:01:04:21,1539,SMALL,0,2,CC
4184,14,post,PASSED,1:01:04:21,515,MEDIUM,0,0,CC
4185,24,post,PASSED,1:01:04:21,85,SMALL,0,0,SH
4186,24,post,PASSED,1:01:04:21,118,SMALL,0,0,SH
4187,24,post,PASSED,1:01:04:21,93,SMALL,0,0,SH
4188,24,post,PASSED,1:01:04:21,83,SMALL,0,0,SH
4189,24,post,PASSED,1:01:04:21,105,SMALL,0,0,SH
4190,24,post,PASSED,1:01:04:21,142,SMALL,0,0,SH
4191,24,post,PASSED,1:01:04:21,116,SMALL,0,0,SH
4192,24,post,PASSED,1:01:04:21,127,SMALL,0,0,SH
4193,24,post,PASSED,1:01:04:21,113,SMALL,0,0,SH
4194,24,post,PASSED,1:01:04:21,89,SMALL,0,0,SH
4195,24,post,PASSED,1:01:04:21,137,SMALL,0,0,SH
4196,24,post,PASSED,1:01:04:21,94,SMALL,0,0,SH
4197,24,post,PASSED,1:01:04:21,112,SMALL,0,0,SH
4198,24,post,PASSED,1:01:04:21,197,SMALL,0,0,SH
4199,24,post,PASSED,1:01:04:21,149,SMALL,0,0,SH
4200,24,post,PASSED,1:01:04:21,120,SMALL,0,0,SH
4201,24,post,PASSED,1:01:04:21,96,SMALL,0,0,SH
4202,24,post,PASSED,1:01:04:21,111,SMALL,0,0,SH
4203,24,post,PASSED,1:01:04:21,135,SMALL,0,0,SH
4204,24,post,PASSED,1:01:04:21,1808,SMALL,0,0,SH
4205,24,post,PASSED,1:01:04:21,147,SMALL,0,0,SH
4206,24,post,PASSED,1:01:04:21,137,SMALL,0,0,SH
4207,24,post,PASSED,1:01:04:21,101,SMALL,0,0,SH
4208,24,post,PASSED,1:01:04:21,123,SMALL,0,0,SH
4209,24,post,PASSED,1:01:04:21,231,SMALL,0,0,SH
4210,24,post,PASSED,1:01:04:21,365,SMALL,0,0,SH
4211,24,post,PASSED,1:01:04:21,90,SMALL,0,0,SH
4212,24,post,PASSED,1:01:04:21,137,SMALL,0,0,SH
4213,24,post,PASSED,1:01:04:21,204,SMALL,0,0,SH
4214,24,post,PASSED,1:01:04:21,137,SMALL,0,0,SH
4215,24,post,PASSED,1:01:04:21,117,SMALL,0,0,SH
4216,14,post,PASSED,1:01:04:21,15988,MEDIUM,0,0,CC
4217,24,post,PASSED,1:01:04:21,245,SMALL,0,0,SH
4218,24,post,PASSED,1:01:04:21,124,SMALL,0,0,SH
4219,24,post,PASSED,1:01:04:21,114,SMALL,0,0,SH
4220,24,post,PASSED,1:01:04:21,95,SMALL,0,0,SH
4221,24,post,PASSED,1:01:04:21,147,SMALL,0,0,SH
4222,24,post,PASSED,1:01:04:21,100,SMALL,0,0,SH
4223,24,post,PASSED,1:01:04:21,126,SMALL,0,0,SH
4224,13,post,PASSED,1:01:04:21,74186,MEDIUM,0,6,PY
4225,24,post,PASSED,1:01:04:21,153,SMALL,0,0,SH
4226,24,post,PASSED,1:01:04:21,137,SMALL,0,0,SH
4227,24,post,PASSED,1:01:04:21,114,SMALL,0,0,SH
4228,24,post,PASSED,1:01:04:21,173,SMALL,0,0,SH
4229,24,post,PASSED,1:01:04:21,82,SMALL,0,0,SH
4230,24,post,PASSED,1:01:04:21,113,SMALL,0,0,SH
4231,24,post,PASSED,1:01:04:21,670,SMALL,0,0,SH
4232,13,post,PASSED,1:01:04:21,62427,MEDIUM,0,8,PY
4233,13,post,PASSED,1:01:04:21,1600,SMALL,0,4,CC
4234,13,post,PASSED,1:01:04:21,62622,MEDIUM,0,9,PY
4235,13,post,PASSED,1:01:04:21,62352,MEDIUM,0,2,PY
4236,24,post,PASSED,1:01:04:21,241,SMALL,0,0,SH
4237,13,post,PASSED,1:01:04:21,1690,SMALL,0,9,CC
4238,24,post,PASSED,1:01:04:21,102,SMALL,0,0,SH
4239,24,post,PASSED,1:01:04:21,261,SMALL,0,0,SH
4240,13,post,PASSED,1:01:04:21,1599,SMALL,0,5,CC
4241,13,post,PASSED,1:01:04:21,2027,SMALL,0,10,CC
4242,13,post,PASSED,1:01:04:21,1767,SMALL,0,8,CC
4243,13,post,PASSED,1:01:04:21,65336,MEDIUM,0,5,PY
4244,13,post,PASSED,1:01:04:21,1922,SMALL,0,7,CC
4245,13,post,PASSED,1:01:04:21,64361,MEDIUM,0,3,PY
4246,13,post,PASSED,1:01:04:21,1608,SMALL,0,6,CC
4247,13,post,PASSED,1:01:04:21,74851,MEDIUM,0,4,PY
4248,24,post,PASSED,1:01:04:21,90,SMALL,0,0,SH
4249,24,post,PASSED,1:01:04:21,154,SMALL,0,0,SH
4250,24,post,PASSED,1:01:04:21,131,SMALL,0,0,SH
4251,24,post,PASSED,1:01:04:21,229,SMALL,0,0,SH
4252,24,post,PASSED,1:01:04:21,85,SMALL,0,0,SH
4253,13,post,PASSED,1:01:04:21,1690,SMALL,0,1,CC
4254,24,post,PASSED,1:01:04:21,93,SMALL,0,0,SH
4255,13,post,PASSED,1:01:04:21,1758,SMALL,0,3,CC
4256,24,post,PASSED,1:01:04:21,260,SMALL,0,0,SH
4257,24,post,PASSED,1:01:04:21,111,SMALL,0,0,SH
4258,24,post,PASSED,1:01:04:21,162,SMALL,0,0,SH
4259,13,post,PASSED,1:01:04:21,69809,MEDIUM,0,10,PY
4260,24,post,PASSED,1:01:04:21,94,SMALL,0,0,SH
4261,24,post,PASSED,1:01:04:21,80,SMALL,0,0,SH
4262,24,post,PASSED,1:01:04:21,125,SMALL,0,0,SH
4263,24,post,PASSED,1:01:04:21,112,SMALL,0,0,SH
4264,24,post,PASSED,1:01:04:21,95,SMALL,0,0,SH
4265,13,post,PASSED,1:01:04:21,66287,MEDIUM,0,1,PY
4266,24,post,PASSED,1:01:04:21,104,SMALL,0,0,SH
4267,24,post,PASSED,1:01:04:21,126,SMALL,0,0,SH
4268,24,post,PASSED,1:01:04:21,124,SMALL,0,0,SH
4269,24,post,PASSED,1:01:04:21,110,SMALL,0,0,SH
4270,24,post,PASSED,1:01:04:21,162,SMALL,0,0,SH
4271,24,post,PASSED,1:01:04:21,179,SMALL,0,0,SH
4272,13,post,PASSED,1:01:04:22,1300,SMALL,0,8,CC
4273,13,post,PASSED,1:01:04:22,1104,SMALL,0,9,CC
4274,13,post,PASSED,1:01:04:22,4171,SMALL,0,2,CC
4275,13,post,PASSED,1:01:04:22,1156,SMALL,0,7,CC
4276,13,post,PASSED,1:01:04:22,2826,SMALL,0,3,CC
4277,13,post,PASSED,1:01:04:22,3249,SMALL,0,10,CC
4278,13,post,PASSED,1:01:04:22,2889,SMALL,0,5,CC
4279,13,post,PASSED,1:01:04:22,3145,SMALL,0,6,CC
4280,13,post,PASSED,1:01:04:22,3078,SMALL,0,7,CC
4281,13,post,PASSED,1:01:04:22,3069,SMALL,0,8,CC
4282,13,post,PASSED,1:01:04:22,2988,SMALL,0,9,CC
4283,13,post,PASSED,1:01:04:22,3063,SMALL,0,4,CC
4284,13,post,PASSED,1:01:04:22,1161,SMALL,0,6,CC
4285,13,post,PASSED,1:01:04:22,1071,SMALL,0,5,CC
4286,13,post,PASSED,1:01:04:22,1073,SMALL,0,4,CC
4287,13,post,PASSED,1:01:04:22,1141,SMALL,0,3,CC
4288,13,post,PASSED,1:01:04:22,1247,SMALL,0,2,CC
4289,13,post,PASSED,1:01:04:22,1420,SMALL,0,1,CC
4290,13,post,PASSED,1:01:04:22,1414,SMALL,0,9,CC
4291,13,post,PASSED,1:01:04:22,1407,SMALL,0,8,CC
4292,13,post,PASSED,1:01:04:22,1374,SMALL,0,7,CC
4293,13,post,PASSED,1:01:04:22,1459,SMALL,0,6,CC
4294,13,post,PASSED,1:01:04:22,1453,SMALL,0,5,CC
4295,13,post,PASSED,1:01:04:22,1859,SMALL,0,4,CC
4296,13,post,PASSED,1:01:04:22,1542,SMALL,0,3,CC
4297,13,post,PASSED,1:01:04:22,1489,SMALL,0,2,CC
4298,13,post,PASSED,1:01:04:22,1433,SMALL,0,1,CC
4299,11,post,PASSED,1:01:04:22,12528,SMALL,0,0,CC
4300,14,post,PASSED,1:01:04:22,65341,MEDIUM,0,0,CC
4301,13,post,PASSED,1:01:04:22,2892,SMALL,0,1,CC
4302,14,post,PASSED,1:01:04:22,10050,SMALL,0,0,CC
4303,13,post,PASSED,1:01:04:22,1341,SMALL,0,10,CC
4304,13,post,PASSED,1:01:04:22,1065,SMALL,0,10,CC
4305,24,post,PASSED,1:01:04:23,1839,SMALL,0,0,CC
4306,11,post,PASSED,1:01:04:23,6490,MEDIUM,0,0,PY
4307,14,post,PASSED,1:01:04:23,483,MEDIUM,0,0,CC
4308,15,post,PASSED,1:01:04:23,456,MEDIUM,0,0,CC
4309,14,post,PASSED,1:01:04:23,1026,SMALL,0,0,CC
4310,14,post,PASSED,1:01:04:23,54780,MEDIUM,0,0,CC
4311,14,post,PASSED,1:01:04:23,1038,SMALL,0,0,CC
4312,11,post,PASSED,1:01:04:23,10210,LARGE,0,0,CC
4313,14,post,PASSED,1:01:04:23,968,SMALL,0,0,CC
4314,14,post,PASSED,1:01:04:23,2045,SMALL,0,0,CC
4315,15,post,PASSED,1:01:04:24,619,SMALL,0,0,CC
4316,14,post,PASSED,1:01:04:24,12277,SMALL,0,0,CC
4317,14,post,PASSED,1:01:04:24,584,SMALL,0,0,CC
4318,14,post,PASSED,1:01:04:24,1032,SMALL,0,0,CC
4319,14,post,PASSED,1:01:04:24,861,SMALL,0,0,CC
4320,15,post,PASSED,1:01:04:24,436,SMALL,0,0,CC
4321,14,post,PASSED,1:01:04:24,60957,MEDIUM,0,0,CC
4322,14,post,PASSED,1:01:04:24,1875,SMALL,0,0,CC
4323,11,post,PASSED,1:01:04:24,3440,MEDIUM,0,0,PY
4324,15,post,PASSED,1:01:04:24,2970,MEDIUM,0,0,CC
4325,14,post,PASSED,1:01:04:24,751,SMALL,0,0,CC
4326,27,post,PASSED,1:01:04:24,1116,SMALL,0,0,CC
4327,29,post,PASSED,1:01:04:24,511,MEDIUM,0,0,CC
4328,27,post,PASSED,1:01:04:24,4468,MEDIUM,0,0,CC
4329,27,post,PASSED,1:01:04:24,1152,SMALL,0,0,CC
4330,29,post,PASSED,1:01:04:24,500,MEDIUM,0,0,CC
4331,14,post,PASSED,1:01:04:24,248,MEDIUM,0,0,CC
4332,15,post,PASSED,1:01:04:25,477,SMALL,0,0,CC
4333,14,post,PASSED,1:01:04:25,18245,MEDIUM,0,0,CC
4334,27,post,PASSED,1:01:04:25,8829,SMALL,0,0,CC
4335,15,post,PASSED,1:01:04:25,2019,MEDIUM,0,0,CC
4336,14,post,PASSED,1:01:04:25,18228,MEDIUM,2,0,CC
4337,15,post,PASSED,1:01:04:25,730,SMALL,0,0,CC
4338,15,post,PASSED,1:01:04:25,208,SMALL,0,0,CC
4339,15,post,PASSED,1:01:04:25,718,SMALL,0,0,CC
4340,27,post,PASSED,1:01:04:25,12226,SMALL,0,0,CC
4341,30,post,PASSED,1:01:04:25,196,SMALL,0,0,SH
4342,27,post,PASSED,1:01:04:25,13591,SMALL,0,0,CC
4343,14,post,PASSED,1:01:04:25,236,SMALL,0,0,CC
4344,14,post,PASSED,1:01:04:25,1027,MEDIUM,0,0,CC
4345,31,post,PASSED,1:01:04:25,241,SMALL,0,0,SH
4346,29,post,PASSED,1:01:04:25,511,SMALL,0,0,CC
4347,27,post,PASSED,1:01:04:25,12616,SMALL,0,0,CC
4348,27,post,PASSED,1:01:04:25,4387,SMALL,0,0,CC
4349,14,post,PASSED,1:01:04:25,21305,MEDIUM,3,0,CC
4350,14,post,PASSED,1:01:04:25,20020,MEDIUM,1,0,CC
4351,15,post,PASSED,1:01:04:26,787,SMALL,0,0,CC
4352,11,post,PASSED,1:01:04:26,4659,MEDIUM,0,0,CC
4353,15,post,PASSED,1:01:04:26,2586,MEDIUM,0,0,CC
4354,14,post,PASSED,1:01:04:26,10953,SMALL,0,0,CC
4355,14,post,PASSED,1:01:04:26,325,MEDIUM,0,0,CC
4356,14,post,PASSED,1:01:04:26,422,SMALL,0,0,CC
4357,11,post,PASSED,1:01:04:26,82899,MEDIUM,0,0,CC
4358,13,post,PASSED,1:01:04:26,1388,SMALL,0,7,CC
4359,13,post,PASSED,1:01:04:26,1326,SMALL,0,6,CC
4360,14,post,PASSED,1:01:04:26,162,MEDIUM,0,0,CC
4361,14,post,PASSED,1:01:04:26,193,MEDIUM,0,0,CC
4362,11,post,PASSED,1:01:04:26,12647,SMALL,0,0,CC
4363,13,post,PASSED,1:01:04:26,1327,SMALL,0,10,CC
4364,13,post,PASSED,1:01:04:26,1249,SMALL,0,9,CC
4365,14,post,PASSED,1:01:04:26,356,SMALL,0,0,CC
4366,13,post,PASSED,1:01:04:26,1599,SMALL,0,8,CC
4367,15,post,PASSED,1:01:04:26,782,MEDIUM,0,0,CC
4368,11,post,PASSED,1:01:04:26,106346,LARGE,0,0,CC
4369,13,post,PASSED,1:01:04:26,1767,SMALL,0,5,CC
4370,11,post,PASSED,1:01:04:26,27215,LARGE,0,0,CC
4371,15,post,PASSED,1:01:04:26,980,SMALL,0,0,CC
4372,14,post,PASSED,1:01:04:26,263,SMALL,0,0,CC
4373,13,post,PASSED,1:01:04:26,1621,SMALL,0,4,CC
4374,13,post,PASSED,1:01:04:26,1336,SMALL,0,3,CC
4375,13,post,PASSED,1:01:04:26,1406,SMALL,0,2,CC
4376,11,post,PASSED,1:01:04:26,6868,SMALL,0,0,CC
4377,13,post,PASSED,1:01:04:26,1612,SMALL,0,1,CC
4378,11,post,PASSED,1:01:04:27,29531,LARGE,15,0,CC
4379,15,post,PASSED,1:01:04:27,832,SMALL,0,0,CC
4380,14,post,PASSED,1:01:04:27,2174,SMALL,0,0,CC
4381,13,post,PASSED,1:01:04:27,1627,SMALL,0,1,CC
4382,11,post,PASSED,1:01:04:27,14845,LARGE,13,0,CC
4383,11,post,PASSED,1:01:04:27,15786,LARGE,12,0,CC
4384,11,post,PASSED,1:01:04:27,15462,LARGE,11,0,CC
4385,15,post,PASSED,1:01:04:27,792,SMALL,0,0,CC
4386,13,post,PASSED,1:01:04:27,1264,SMALL,0,8,CC
4387,13,post,PASSED,1:01:04:27,1617,SMALL,0,9,CC
4388,13,post,PASSED,1:01:04:27,1619,SMALL,0,10,CC
4389,13,post,PASSED,1:01:04:27,1230,SMALL,0,6,CC
4390,11,post,PASSED,1:01:04:27,73695,MEDIUM,0,0,CC
4391,13,post,PASSED,1:01:04:27,1337,SMALL,0,7,CC
4392,11,post,PASSED,1:01:04:27,16079,LARGE,9,0,CC
4393,13,post,PASSED,1:01:04:27,2225,SMALL,0,5,CC
4394,14,post,PASSED,1:01:04:27,2373,SMALL,0,0,CC
4395,13,post,PASSED,1:01:04:27,1454,SMALL,0,4,CC
4396,13,post,PASSED,1:01:04:27,1322,SMALL,0,3,CC
4397,11,post,PASSED,1:01:04:27,20606,LARGE,16,0,CC
4398,11,post,PASSED,1:01:04:27,20380,LARGE,10,0,CC
4399,11,post,PASSED,1:01:04:27,19638,LARGE,14,0,CC
4400,13,post,PASSED,1:01:04:27,1528,SMALL,0,2,CC
4401,14,post,PASSED,1:01:04:27,188,SMALL,0,0,CC
4402,11,post,PASSED,1:01:04:27,15496,LARGE,8,0,CC
4403,11,post,PASSED,1:01:04:27,32164,LARGE,1,0,CC
4404,15,post,PASSED,1:01:04:27,955,SMALL,0,0,CC
4405,11,post,PASSED,1:01:04:27,22902,LARGE,7,0,CC
4406,11,post,PASSED,1:01:04:27,32757,LARGE,6,0,CC
4407,11,post,PASSED,1:01:04:27,129423,LARGE,5,0,CC
4408,11,post,PASSED,1:01:04:27,33869,LARGE,4,0,CC
4409,11,post,PASSED,1:01:04:27,38023,LARGE,3,0,CC
4410,11,post,PASSED,1:01:04:27,36144,LARGE,2,0,CC
4411,14,post,PASSED,1:01:04:27,2511,MEDIUM,0,0,CC
4412,14,post,PASSED,1:01:04:28,27663,MEDIUM,0,0,CC
4413,15,post,PASSED,1:01:04:28,935,MEDIUM,0,0,CC
4414,14,post,PASSED,1:01:04:28,2525,SMALL,0,0,CC
4415,15,post,PASSED,1:01:04:28,2117,MEDIUM,0,0,CC
4416,15,post,PASSED,1:01:04:28,1095,SMALL,0,0,CC
4417,15,post,PASSED,1:01:04:28,815,SMALL,0,0,CC
4418,11,post,PASSED,1:01:04:28,270339,LARGE,2,0,CC
4419,14,post,PASSED,1:01:04:28,5019,SMALL,0,0,CC
4420,13,post,PASSED,1:01:04:28,6934,SMALL,0,1,CC
4421,13,post,PASSED,1:01:04:28,6771,SMALL,0,2,CC
4422,13,post,PASSED,1:01:04:28,8005,SMALL,0,4,CC
4423,14,post,PASSED,1:01:04:28,10339,SMALL,0,0,CC
4424,13,post,PASSED,1:01:04:28,6784,SMALL,0,3,CC
4425,13,post,PASSED,1:01:04:28,9835,SMALL,0,5,CC
4426,13,post,PASSED,1:01:04:28,7341,SMALL,0,6,CC
4427,13,post,PASSED,1:01:04:28,6642,SMALL,0,7,CC
4428,14,post,PASSED,1:01:04:28,1170,SMALL,0,0,CC
4429,13,post,PASSED,1:01:04:28,9953,SMALL,0,8,CC
4430,13,post,PASSED,1:01:04:28,6952,SMALL,0,9,CC
4431,13,post,PASSED,1:01:04:28,7278,SMALL,0,10,CC
4432,11,post,PASSED,1:01:04:28,170074,LARGE,4,0,CC
4433,11,post,PASSED,1:01:04:28,235131,LARGE,3,0,CC
4434,11,post,PASSED,1:01:04:28,308396,LARGE,1,0,CC
4435,13,post,PASSED,1:01:04:29,2921,SMALL,0,6,PY
4436,14,post,PASSED,1:01:04:29,4453,SMALL,0,0,CC
4437,11,post,PASSED,1:01:04:29,80492,MEDIUM,0,0,CC
4438,14,post,PASSED,1:01:04:29,1409,SMALL,0,0,CC
4439,11,post,PASSED,1:01:04:29,3890,SMALL,0,0,PY
4440,13,post,PASSED,1:01:04:29,2352,SMALL,0,5,PY
4441,14,post,PASSED,1:01:04:29,13573,MEDIUM,0,0,CC
4442,14,post,PASSED,1:01:04:29,5628,SMALL,0,0,CC
4443,13,post,PASSED,1:01:04:29,3346,SMALL,0,10,PY
4444,13,post,PASSED,1:01:04:29,2495,SMALL,0,9,PY
4445,13,post,PASSED,1:01:04:29,2521,SMALL,0,8,PY
4446,13,post,PASSED,1:01:04:29,2662,SMALL,0,7,PY
4447,14,post,PASSED,1:01:04:29,1704,SMALL,0,0,CC
4448,15,post,PASSED,1:01:04:29,440,SMALL,0,0,CC
4449,13,post,PASSED,1:01:04:29,2556,SMALL,0,4,PY
4450,15,post,PASSED,1:01:04:29,8596,MEDIUM,0,0,CC
4451,14,post,PASSED,1:01:04:29,2963,SMALL,0,0,CC
4452,13,post,PASSED,1:01:04:29,2528,SMALL,0,3,PY
4453,15,post,PASSED,1:01:04:29,465,SMALL,0,0,CC
4454,13,post,PASSED,1:01:04:29,3271,SMALL,0,2,PY
4455,14,post,PASSED,1:01:04:29,311399,LARGE,0,0,CC
4456,13,post,PASSED,1:01:04:29,3385,SMALL,0,1,PY
4457,32,post,PASSED,1:01:04:29,665,MEDIUM,0,0,CC
4458,11,post,PASSED,1:01:04:29,42006,LARGE,0,0,CC
4459,15,post,PASSED,1:01:04:30,453,SMALL,0,0,CC
4460,32,post,PASSED,1:01:04:30,640,SMALL,0,0,CC
4461,11,post,PASSED,1:01:04:30,49074,MEDIUM,0,0,CC
4462,15,post,PASSED,1:01:04:30,525,SMALL,0,0,CC
4463,15,post,PASSED,1:01:04:30,1329,SMALL,0,0,CC
4464,14,post,PASSED,1:01:04:30,1804,SMALL,0,0,CC
4465,14,post,PASSED,1:01:04:30,37923,SMALL,0,0,CC
4466,14,post,PASSED,1:01:04:30,3545,SMALL,0,0,JAVA
4467,14,post,PASSED,1:01:04:30,113575,MEDIUM,0,0,CC
4468,14,post,PASSED,1:01:04:30,1248,SMALL,0,0,CC
4469,14,post,PASSED,1:01:04:31,1335,SMALL,0,0,CC
4470,14,post,PASSED,1:01:04:31,209,SMALL,0,0,CC
4471,14,post,PASSED,1:01:04:31,418,MEDIUM,0,0,CC
4472,14,post,PASSED,1:01:04:31,3258,SMALL,0,0,CC
4473,14,post,PASSED,1:01:04:31,911,MEDIUM,0,0,CC
4474,14,post,PASSED,1:01:04:31,305,MEDIUM,0,0,CC
4475,32,post,PASSED,1:01:04:31,577,SMALL,0,0,CC
4476,14,post,PASSED,1:01:04:31,218,SMALL,0,0,CC
4477,15,post,PASSED,1:01:04:32,504,SMALL,0,0,CC
4478,14,post,PASSED,1:01:04:32,239,SMALL,0,0,CC
4479,14,post,PASSED,1:01:04:32,271,SMALL,0,0,CC
4480,14,post,PASSED,1:01:04:32,196,SMALL,0,0,CC
4481,14,post,PASSED,1:01:04:32,5871,SMALL,0,0,CC
4482,14,post,PASSED,1:01:04:32,1054,SMALL,0,0,CC
4483,13,post,PASSED,1:01:04:33,3830,SMALL,0,9,CC
4484,14,post,PASSED,1:01:04:33,243,SMALL,0,0,CC
4485,14,post,PASSED,1:01:04:33,8518,SMALL,0,0,CC
4486,14,post,PASSED,1:01:04:33,216,SMALL,0,0,CC
4487,13,post,PASSED,1:01:04:33,3386,SMALL,0,10,CC
4488,13,post,PASSED,1:01:04:33,3215,SMALL,0,1,CC
4489,14,post,PASSED,1:01:04:33,222,MEDIUM,0,0,CC
4490,15,post,PASSED,1:01:04:33,27320,SMALL,0,0,CC
4491,14,post,PASSED,1:01:04:33,38555,MEDIUM,0,0,CC
4492,15,post,PASSED,1:01:04:33,947,SMALL,0,0,CC
4493,15,post,PASSED,1:01:04:33,1139,MEDIUM,0,0,CC
4494,13,post,PASSED,1:01:04:33,4855,SMALL,0,8,CC
4495,13,post,PASSED,1:01:04:33,3995,SMALL,0,2,CC
4496,15,post,PASSED,1:01:04:33,4810,SMALL,0,0,CC
4497,13,post,PASSED,1:01:04:33,3579,SMALL,0,3,CC
4498,13,post,PASSED,1:01:04:33,5606,SMALL,0,4,CC
4499,13,post,PASSED,1:01:04:33,3491,SMALL,0,5,CC
4500,13,post,PASSED,1:01:04:33,4713,SMALL,0,7,CC
4501,13,post,PASSED,1:01:04:33,4006,SMALL,0,6,CC
4502,15,post,PASSED,1:01:04:34,2924,MEDIUM,5,0,CC
4503,14,post,PASSED,1:01:04:34,259,SMALL,0,0,CC
4504,15,post,PASSED,1:01:04:34,2954,MEDIUM,10,0,CC
4505,14,post,PASSED,1:01:04:34,739,SMALL,0,0,CC
4506,14,post,PASSED,1:01:04:34,276,SMALL,0,0,CC
4507,14,post,PASSED,1:01:04:34,570,SMALL,0,0,CC
4508,14,post,PASSED,1:01:04:34,291,SMALL,0,0,CC
4509,14,post,PASSED,1:01:04:34,2870,SMALL,0,0,CC
4510,14,post,PASSED,1:01:04:34,283,SMALL,0,0,CC
4511,14,post,PASSED,1:01:04:34,277,SMALL,0,0,CC
4512,14,post,PASSED,1:01:04:34,920,SMALL,0,0,CC
4513,14,post,PASSED,1:01:04:34,346,SMALL,0,0,CC
4514,15,post,PASSED,1:01:04:34,3429,MEDIUM,3,0,CC
4515,14,post,PASSED,1:01:04:34,116781,MEDIUM,0,0,CC
4516,14,post,PASSED,1:01:04:34,576,SMALL,0,0,CC
4517,14,post,PASSED,1:01:04:34,735,SMALL,0,0,CC
